,고객ID,성별,고객지역,가입기간,recency,frequency,monetary,제품카테고리,쿠폰상태,평균구매가치,고객가치,고객수명,고객생애가치,vip
933,USER_1290,여,New York,22,172,26,896.08,Apparel,Clicked,34.464615384615385,896.08,6,5376.4800000000005,non-vip
934,USER_0393,여,Chicago,16,172,1,13.2,Apparel,Clicked,13.2,13.2,6,79.19999999999999,non-vip
935,USER_0543,여,Chicago,30,172,10,1355.0,Apparel,Clicked,135.5,1355.0,6,8130.0,non-vip
936,USER_0112,여,California,27,172,4,101.75,Apparel,Clicked,25.4375,101.75,6,610.5,non-vip
937,USER_0647,여,California,18,172,1,43.98,Apparel,Clicked,43.98,43.98,6,263.88,non-vip
938,USER_1196,여,California,28,35,16,2549.17,Nest-USA,Clicked,159.323125,2549.17,10,25491.7,non-vip
939,USER_0542,여,Chicago,44,40,23,1855.54,Apparel,Clicked,80.67565217391304,1855.5399999999997,9,16699.859999999997,non-vip
940,USER_0009,남,New York,32,100,69,5335.72,Apparel,Clicked,77.32927536231884,5335.72,8,42685.76,잠재적vip
941,USER_0796,여,New York,26,171,1,85.0,Nest-USA,Clicked,85.0,85.0,6,510.0,non-vip
942,USER_0803,남,Chicago,6,171,3,651.27,Nest-USA,Clicked,217.09,651.27,6,3907.62,non-vip
943,USER_0388,여,New Jersey,11,171,7,379.16,Apparel,Clicked,54.16571428571429,379.16,6,2274.96,non-vip
944,USER_0363,남,California,14,171,9,173.1,Apparel,Clicked,19.233333333333334,173.10000000000002,6,1038.6000000000001,non-vip
945,USER_0067,여,New Jersey,4,161,74,4334.47,Apparel,Clicked,58.57391891891892,4334.47,6,26006.82,non-vip
946,USER_0231,여,Chicago,31,171,13,841.36,Apparel,Used,64.72,841.36,6,5048.16,non-vip
947,USER_0260,남,California,12,170,21,735.25,Apparel,Clicked,35.01190476190476,735.25,6,4411.5,non-vip
948,USER_0264,남,California,42,169,17,503.79,Apparel,Clicked,29.634705882352943,503.79,6,3022.7400000000002,non-vip
949,USER_1099,여,California,3,137,28,2997.78,Apparel,Clicked,107.06357142857144,2997.78,7,20984.460000000003,non-vip
950,USER_0963,여,California,20,168,11,818.61,Apparel,Clicked,74.41909090909091,818.61,6,4911.66,non-vip
951,USER_0168,여,Chicago,44,153,31,1263.04,Apparel,Clicked,40.74322580645161,1263.04,6,7578.24,non-vip
952,USER_0524,여,Chicago,42,7,59,7735.54,Nest-USA,Clicked,131.11084745762713,7735.540000000001,10,77355.40000000001,vip
953,USER_0278,남,California,40,167,8,567.72,Apparel,Not Used,70.965,567.72,6,3406.32,non-vip
954,USER_0332,남,Washington DC,34,152,91,6276.39,Apparel,Clicked,68.97131868131868,6276.389999999999,6,37658.34,non-vip
955,USER_0040,여,New York,39,167,14,1057.78,Apparel,Clicked,75.55571428571429,1057.78,6,6346.68,non-vip
956,USER_0693,남,New York,28,167,16,457.49,Apparel,Used,28.593125,457.49,6,2744.94,non-vip
957,USER_1259,여,Chicago,47,12,8,741.34,Apparel,Clicked,92.6675,741.34,10,7413.400000000001,non-vip
958,USER_0596,여,New York,33,167,10,335.69,Apparel,Clicked,33.569,335.69000000000005,6,2014.1400000000003,non-vip
959,USER_0461,여,New York,39,166,18,2306.72,Apparel,Clicked,128.1511111111111,2306.72,6,13840.32,non-vip
960,USER_0551,여,California,25,166,23,881.63,Apparel,Clicked,38.331739130434784,881.63,6,5289.78,non-vip
961,USER_0250,남,Chicago,38,166,16,543.47,Lifestyle,Clicked,33.966875,543.47,6,3260.82,non-vip
962,USER_1238,여,New York,2,29,17,2732.34,Nest-USA,Clicked,160.7258823529412,2732.34,10,27323.4,non-vip
963,USER_0065,여,Chicago,8,57,76,5647.21,Apparel,Clicked,74.3053947368421,5647.21,9,50824.89,잠재적vip
964,USER_0861,남,New York,6,165,7,178.22,Apparel,Clicked,25.46,178.22,6,1069.32,non-vip
965,USER_0925,여,Chicago,16,138,10,936.1,Apparel,Clicked,93.61,936.1,7,6552.7,non-vip
966,USER_0324,여,New York,22,22,8,1033.78,Bags,Clicked,129.2225,1033.78,10,10337.8,non-vip
967,USER_1033,남,Chicago,32,164,9,930.32,Bags,Clicked,103.36888888888889,930.32,6,5581.92,non-vip
968,USER_0822,여,California,24,61,5,1284.6,Nest-USA,Clicked,256.91999999999996,1284.6,9,11561.4,non-vip
969,USER_1014,여,New York,7,164,1,15.45,Apparel,Used,15.45,15.45,6,92.69999999999999,non-vip
970,USER_0723,여,Chicago,22,162,6,662.06,Nest-USA,Not Used,110.34333333333332,662.06,6,3972.3599999999997,non-vip
971,USER_0573,남,California,2,162,29,2480.61,Nest-USA,Clicked,85.53827586206897,2480.61,6,14883.66,non-vip
972,USER_1077,남,Chicago,39,19,105,10925.66,Apparel,Clicked,104.05390476190476,10925.66,10,109256.6,vip
973,USER_1288,여,California,26,161,28,3204.87,Apparel,Clicked,114.45964285714285,3204.87,6,19229.22,non-vip
974,USER_0669,여,New Jersey,4,20,49,3941.84,Apparel,Clicked,80.44571428571429,3941.84,10,39418.4,vip
975,USER_0201,남,Chicago,45,161,7,1019.39,Nest-USA,Clicked,145.62714285714284,1019.3899999999999,6,6116.339999999999,non-vip
976,USER_0772,여,Chicago,40,160,157,13718.32,Apparel,Clicked,87.37783439490445,13718.32,6,82309.92,non-vip
977,USER_1455,여,New Jersey,40,131,22,1188.61,Apparel,Clicked,54.02772727272727,1188.61,7,8320.269999999999,non-vip
978,USER_1417,여,California,25,159,5,127.64,Apparel,Clicked,25.528,127.63999999999999,6,765.8399999999999,non-vip
979,USER_0018,남,Chicago,29,141,47,3000.24,Apparel,Clicked,63.83489361702127,3000.24,7,21001.68,non-vip
980,USER_0048,여,Chicago,36,158,1,16.63,Headgear,Clicked,16.63,16.63,6,99.78,non-vip
981,USER_1230,남,Chicago,8,66,42,2880.27,Apparel,Clicked,68.57785714285714,2880.27,9,25922.43,non-vip
982,USER_0474,여,California,31,158,31,1283.7,Apparel,Clicked,41.40967741935484,1283.7,6,7702.200000000001,non-vip
983,USER_0833,여,Chicago,16,14,175,16275.68,Nest-USA,Clicked,93.00388571428572,16275.68,10,162756.8,vip
984,USER_0272,남,California,43,157,1,152.64,Office,Clicked,152.64,152.64,6,915.8399999999999,non-vip
985,USER_1302,여,Chicago,32,157,74,4364.97,Apparel,Clicked,58.98608108108108,4364.97,6,26189.82,non-vip
986,USER_1046,여,New York,4,157,29,928.74,Apparel,Clicked,32.02551724137931,928.74,6,5572.4400000000005,non-vip
987,USER_0993,남,New Jersey,29,157,1,16.63,Apparel,Not Used,16.63,16.63,6,99.78,non-vip
988,USER_1467,여,New Jersey,36,83,102,6796.76,Apparel,Clicked,66.63490196078432,6796.76,8,54374.08,잠재적vip
989,USER_0113,남,Washington DC,5,42,43,3038.34,Apparel,Clicked,70.65906976744186,3038.34,9,27345.06,non-vip
990,USER_0350,남,New York,14,155,69,4347.99,Apparel,Clicked,63.014347826086954,4347.99,6,26087.94,non-vip
991,USER_0328,남,Chicago,44,154,31,2157.28,Apparel,Clicked,69.58967741935484,2157.28,6,12943.68,non-vip
992,USER_0016,여,New Jersey,15,132,26,3073.01,Apparel,Clicked,118.19269230769231,3073.01,7,21511.07,non-vip
993,USER_0486,남,Chicago,27,20,23,3251.84,Apparel,Clicked,141.38434782608695,3251.8399999999997,10,32518.399999999998,non-vip
994,USER_0257,여,California,43,47,78,8307.01,Nest-USA,Clicked,106.5001282051282,8307.01,9,74763.09,잠재적vip
995,USER_0862,남,Chicago,22,153,13,5372.27,Nest-USA,Clicked,413.2515384615385,5372.27,6,32233.620000000003,non-vip
996,USER_0921,여,Chicago,16,153,2,31.69,Apparel,Clicked,15.845,31.69,6,190.14000000000001,non-vip
997,USER_0237,여,Chicago,50,153,37,1356.78,Apparel,Clicked,36.66972972972973,1356.78,6,8140.68,non-vip
998,USER_1027,여,California,20,153,26,2176.54,Nest-USA,Clicked,83.71307692307693,2176.54,6,13059.24,non-vip
999,USER_0626,여,New York,25,152,5,305.84,Apparel,Clicked,61.16799999999999,305.84,6,1835.04,non-vip
1000,USER_0055,남,California,29,152,13,1418.24,Nest-USA,Clicked,109.09538461538462,1418.24,6,8509.44,non-vip
1001,USER_1019,여,California,10,152,11,658.22,Lifestyle,Clicked,59.83818181818182,658.22,6,3949.32,non-vip
1002,USER_1103,여,Chicago,23,152,48,4695.75,Apparel,Clicked,97.828125,4695.75,6,28174.5,non-vip
1003,USER_0999,여,Chicago,36,152,8,403.74,Nest-USA,Used,50.4675,403.74,6,2422.44,non-vip
1004,USER_0346,남,New York,20,152,1,8.79,Lifestyle,Clicked,8.79,8.79,6,52.739999999999995,non-vip
1005,USER_0046,남,Chicago,8,42,160,10536.59,Apparel,Clicked,65.8536875,10536.59,9,94829.31,잠재적vip
1006,USER_0810,여,Chicago,40,151,13,851.81,Apparel,Clicked,65.52384615384615,851.81,6,5110.86,non-vip
1007,USER_0688,남,New Jersey,16,151,8,279.46,Apparel,Clicked,34.9325,279.46,6,1676.7599999999998,non-vip
1008,USER_0042,남,California,2,151,15,866.23,Apparel,Clicked,57.748666666666665,866.23,6,5197.38,non-vip
1009,USER_1324,여,Chicago,4,150,3,40.4,Apparel,Clicked,13.466666666666667,40.4,6,242.39999999999998,non-vip
1010,USER_1449,여,Chicago,29,21,27,2259.79,Apparel,Clicked,83.69592592592592,2259.79,10,22597.9,non-vip
1011,USER_0041,남,California,44,150,98,6003.23,Apparel,Clicked,61.257448979591835,6003.23,6,36019.38,non-vip
1012,USER_1446,여,New York,6,111,35,1754.55,Lifestyle,Used,50.129999999999995,1754.5499999999997,7,12281.849999999999,non-vip
1013,USER_1203,여,New York,38,149,131,6642.64,Apparel,Clicked,50.707175572519084,6642.64,6,39855.840000000004,non-vip
1014,USER_0246,남,Chicago,30,148,17,1308.94,Nest-USA,Used,76.9964705882353,1308.94,6,7853.64,non-vip
1015,USER_0637,남,Chicago,6,148,10,543.45,Apparel,Clicked,54.345000000000006,543.45,6,3260.7000000000003,non-vip
1016,USER_0038,남,California,22,148,42,1516.26,Apparel,Clicked,36.10142857142857,1516.26,6,9097.56,non-vip
1017,USER_0580,남,New York,8,148,34,2371.1,Apparel,Clicked,69.73823529411764,2371.1,6,14226.599999999999,non-vip
1018,USER_0316,남,California,28,147,39,2630.68,Apparel,Clicked,67.45333333333333,2630.68,6,15784.079999999998,non-vip
1019,USER_0230,여,New York,14,132,40,3499.03,Nest-USA,Clicked,87.47575,3499.03,7,24493.210000000003,non-vip
1020,USER_0236,여,New York,42,147,20,1904.36,Nest-USA,Clicked,95.21799999999999,1904.3599999999997,6,11426.159999999998,non-vip
1021,USER_1162,남,California,35,132,17,746.37,Office,Used,43.904117647058825,746.37,7,5224.59,non-vip
1022,USER_0162,여,Chicago,19,146,6,245.61,Apparel,Clicked,40.935,245.61,7,1719.27,non-vip
1023,USER_0811,여,New York,4,146,3,113.99,Apparel,Clicked,37.99666666666666,113.98999999999998,7,797.9299999999998,non-vip
1024,USER_1165,남,California,19,146,29,2681.45,Nest-USA,Clicked,92.46379310344827,2681.45,7,18770.149999999998,non-vip
1025,USER_0674,여,Chicago,20,87,30,2373.24,Apparel,Clicked,79.10799999999999,2373.24,8,18985.92,non-vip
1026,USER_0970,남,Washington DC,6,40,43,2045.15,Apparel,Clicked,47.561627906976746,2045.15,9,18406.350000000002,non-vip
1027,USER_1168,여,New York,47,145,14,998.37,Apparel,Clicked,71.31214285714286,998.37,7,6988.59,non-vip
1028,USER_0606,여,California,17,145,7,902.73,Apparel,Used,128.96142857142857,902.73,7,6319.110000000001,non-vip
1029,USER_1280,여,Chicago,27,145,49,3731.14,Apparel,Used,76.14571428571428,3731.1399999999994,7,26117.979999999996,non-vip
1030,USER_0083,남,New York,44,145,9,2267.1,Apparel,Clicked,251.89999999999998,2267.1,7,15869.699999999999,non-vip
1031,USER_1066,남,New Jersey,42,144,47,3320.08,Apparel,Clicked,70.64,3320.08,7,23240.559999999998,non-vip
1032,USER_1090,여,California,46,144,18,1413.74,Apparel,Clicked,78.5411111111111,1413.74,7,9896.18,non-vip
1033,USER_1345,여,Chicago,12,144,12,654.38,Apparel,Clicked,54.531666666666666,654.38,7,4580.66,non-vip
1034,USER_1070,남,Chicago,41,13,19,1873.19,Apparel,Clicked,98.58894736842106,1873.19,10,18731.9,non-vip
1035,USER_0605,여,New Jersey,50,144,27,2616.17,Nest-USA,Clicked,96.89518518518518,2616.17,7,18313.190000000002,non-vip
1036,USER_1017,여,New Jersey,17,144,33,1640.26,Apparel,Clicked,49.70484848484848,1640.26,7,11481.82,non-vip
1037,USER_0310,여,New Jersey,8,143,13,968.82,Drinkware,Clicked,74.52461538461539,968.82,7,6781.740000000001,non-vip
1038,USER_0848,남,New Jersey,31,143,22,1069.67,Apparel,Clicked,48.62136363636364,1069.67,7,7487.6900000000005,non-vip
1039,USER_1409,여,Chicago,37,143,5,60.81,Apparel,Used,12.162,60.81,7,425.67,non-vip
1040,USER_0285,남,California,12,143,48,1831.75,Apparel,Clicked,38.161458333333336,1831.75,7,12822.25,non-vip
1041,USER_0617,여,New York,31,142,9,770.17,Nest-USA,Used,85.57444444444444,770.17,7,5391.19,non-vip
1042,USER_0056,남,Chicago,13,54,187,19242.84,Nest-USA,Clicked,102.90288770053476,19242.84,9,173185.56,잠재적vip
1043,USER_0045,여,Washington DC,46,141,5,91.43,Apparel,Used,18.286,91.43,7,640.01,non-vip
1044,USER_1443,남,New York,21,141,15,1307.66,Nest-USA,Clicked,87.17733333333334,1307.66,7,9153.62,non-vip
1045,USER_0962,여,Chicago,40,141,2,183.59,Apparel,Clicked,91.795,183.59,7,1285.13,non-vip
1046,USER_0052,여,Washington DC,20,140,16,572.97,Apparel,Used,35.810625,572.97,7,4010.79,non-vip
1047,USER_1348,남,California,35,21,121,13461.23,Apparel,Clicked,111.2498347107438,13461.23,10,134612.3,vip
1048,USER_1094,남,California,22,140,19,1537.26,Apparel,Clicked,80.90842105263158,1537.26,7,10760.82,non-vip
1049,USER_0488,여,Washington DC,24,140,29,2219.62,Apparel,Clicked,76.53862068965518,2219.62,7,15537.34,non-vip
1050,USER_0739,남,Chicago,45,140,29,1755.71,Apparel,Clicked,60.541724137931034,1755.71,7,12289.970000000001,non-vip
1051,USER_1357,남,California,8,140,8,1314.08,Apparel,Used,164.26,1314.08,7,9198.56,non-vip
1052,USER_0331,여,New Jersey,45,135,6,262.76,Apparel,Clicked,43.79333333333333,262.76,7,1839.32,non-vip
1053,USER_0463,남,Chicago,29,42,23,1788.43,Apparel,Clicked,77.75782608695653,1788.43,9,16095.87,non-vip
1054,USER_0211,여,California,20,119,23,2804.86,Apparel,Clicked,121.9504347826087,2804.86,7,19634.02,non-vip
1055,USER_1003,여,California,16,66,27,3030.36,Lifestyle,Clicked,112.23555555555556,3030.36,9,27273.24,non-vip
1056,USER_0965,여,Chicago,12,139,35,2389.74,Apparel,Clicked,68.2782857142857,2389.7399999999993,7,16728.179999999997,non-vip
1057,USER_0727,여,California,36,88,55,3790.08,Apparel,Clicked,68.91054545454546,3790.08,8,30320.64,non-vip
1058,USER_0114,여,New York,3,138,4,149.16,Apparel,Clicked,37.29,149.16,7,1044.12,non-vip
1059,USER_0289,여,New York,5,126,13,599.72,Apparel,Clicked,46.13230769230769,599.72,7,4198.04,non-vip
1060,USER_0487,여,Chicago,29,92,34,2814.83,Apparel,Clicked,82.78911764705882,2814.83,8,22518.64,non-vip
1061,USER_0012,여,Chicago,39,123,22,2201.92,Apparel,Clicked,100.08727272727273,2201.92,7,15413.44,non-vip
1062,USER_1333,여,Chicago,35,137,13,1248.91,Apparel,Clicked,96.07000000000001,1248.91,7,8742.37,non-vip
1063,USER_0974,여,New York,20,137,8,350.11,Apparel,Clicked,43.76375,350.11,7,2450.77,non-vip
1064,USER_0072,여,California,10,137,9,560.92,Apparel,Used,62.32444444444444,560.92,7,3926.4399999999996,non-vip
1065,USER_0224,남,California,38,137,3,48.59,Lifestyle,Used,16.19666666666667,48.59,7,340.13,non-vip
1066,USER_0743,여,California,15,137,17,703.35,Apparel,Clicked,41.37352941176471,703.35,7,4923.45,non-vip
1067,USER_0754,여,New York,38,137,8,109.67,Apparel,Clicked,13.70875,109.67,7,767.69,non-vip
1068,USER_0079,남,New York,48,136,2,63.99,Apparel,Clicked,31.995,63.99,7,447.93,non-vip
1069,USER_0481,여,Chicago,7,136,2,234.18,Lifestyle,Clicked,117.09,234.18,7,1639.26,non-vip
1070,USER_0909,여,New York,26,136,9,308.72,Drinkware,Clicked,34.30222222222223,308.72,7,2161.04,non-vip
1071,USER_1229,여,New York,11,136,79,4560.16,Apparel,Clicked,57.72354430379747,4560.16,7,31921.12,non-vip
1072,USER_0701,여,Washington DC,11,33,10,1437.34,Bags,Clicked,143.73399999999998,1437.3399999999997,10,14373.399999999998,non-vip
1073,USER_0579,여,New York,39,135,110,6692.44,Apparel,Clicked,60.840363636363634,6692.44,7,46847.079999999994,non-vip
1074,USER_1426,여,Chicago,14,33,21,1350.43,Apparel,Clicked,64.30619047619048,1350.43,10,13504.300000000001,non-vip
1075,USER_0785,여,New Jersey,7,70,67,4432.19,Nest-USA,Clicked,66.1520895522388,4432.19,9,39889.71,잠재적vip
1076,USER_0838,여,Chicago,44,135,5,633.7,Nest-USA,Not Used,126.74000000000001,633.7,7,4435.900000000001,non-vip
1077,USER_0455,여,California,29,135,16,2338.64,Nest-USA,Clicked,146.165,2338.64,7,16370.48,non-vip
1078,USER_0798,남,California,32,135,7,272.45,Apparel,Used,38.92142857142857,272.45,7,1907.1499999999999,non-vip
1079,USER_0110,여,California,5,135,13,593.96,Apparel,Clicked,45.689230769230775,593.96,7,4157.72,non-vip
1080,USER_1283,여,California,41,133,29,1848.12,Apparel,Clicked,63.72827586206896,1848.12,7,12936.84,non-vip
1081,USER_0355,남,New York,30,24,6,249.39,Apparel,Used,41.565,249.39,10,2493.8999999999996,non-vip
1082,USER_0106,남,California,19,133,11,518.33,Apparel,Used,47.120909090909095,518.33,7,3628.3100000000004,non-vip
1083,USER_0375,남,California,32,119,29,3402.07,Nest-USA,Clicked,117.31275862068966,3402.07,7,23814.49,non-vip
1084,USER_1082,여,Chicago,7,133,53,3347.7,Apparel,Clicked,63.16415094339622,3347.7,7,23433.899999999998,non-vip
1085,USER_0951,남,California,34,119,9,884.16,Nest-USA,Clicked,98.24,884.16,7,6189.12,non-vip
1086,USER_0476,남,New York,6,132,29,1842.18,Apparel,Clicked,63.52344827586207,1842.18,7,12895.26,non-vip
1087,USER_0087,여,Chicago,10,104,4,118.89,Apparel,Clicked,29.7225,118.89,8,951.12,non-vip
1088,USER_0051,여,Chicago,35,132,7,480.43,Notebooks & Journals,Used,68.63285714285715,480.43000000000006,7,3363.01,non-vip
1089,USER_1040,남,Chicago,40,132,39,2340.68,Office,Clicked,60.017435897435895,2340.68,7,16384.76,non-vip
1090,USER_0976,여,New York,49,119,5,90.35,Apparel,Clicked,18.07,90.35,7,632.4499999999999,non-vip
1091,USER_1022,여,Chicago,4,131,2,508.71,Apparel,Clicked,254.355,508.71,7,3560.97,non-vip
1092,USER_0005,남,New York,41,131,16,690.35,Apparel,Clicked,43.146875,690.35,7,4832.45,non-vip
1093,USER_0884,여,California,11,25,18,1152.63,Apparel,Clicked,64.03500000000001,1152.63,10,11526.300000000001,non-vip
1094,USER_0558,여,Chicago,30,25,118,10358.95,Apparel,Clicked,87.78771186440679,10358.95,10,103589.5,vip
1095,USER_0593,여,New Jersey,2,130,13,529.41,Apparel,Clicked,40.723846153846154,529.41,7,3705.87,non-vip
1096,USER_0448,여,California,19,130,3,116.4,Apparel,Clicked,38.800000000000004,116.4,7,814.8000000000001,non-vip
1097,USER_0028,여,New Jersey,50,18,18,2559.31,Apparel,Clicked,142.18388888888887,2559.3099999999995,10,25593.099999999995,non-vip
1098,USER_0410,여,New York,10,40,67,8170.51,Apparel,Clicked,121.9479104477612,8170.51,9,73534.59,잠재적vip
1099,USER_0084,남,New York,21,88,51,2896.33,Apparel,Clicked,56.79078431372549,2896.33,8,23170.64,non-vip
1100,USER_0538,여,Chicago,29,129,26,1264.76,Apparel,Clicked,48.644615384615385,1264.76,7,8853.32,non-vip
1101,USER_0696,여,New Jersey,48,101,7,138.46,Apparel,Clicked,19.78,138.46,8,1107.68,non-vip
1102,USER_0444,남,California,29,129,18,1396.07,Apparel,Clicked,77.55944444444444,1396.07,7,9772.49,non-vip
1103,USER_1148,여,Chicago,39,88,16,1223.49,Nest-USA,Clicked,76.468125,1223.49,8,9787.92,non-vip
1104,USER_1228,남,New York,39,93,52,2176.44,Apparel,Clicked,41.854615384615386,2176.44,8,17411.52,non-vip
1105,USER_0258,여,Chicago,14,93,14,814.66,Nest-USA,Clicked,58.19,814.66,8,6517.28,non-vip
1106,USER_1005,남,New Jersey,6,128,1,13.68,Apparel,Used,13.68,13.68,7,95.75999999999999,non-vip
1107,USER_0166,여,New York,18,81,20,963.08,Apparel,Clicked,48.154,963.08,8,7704.64,non-vip
1108,USER_0859,여,New York,46,128,15,686.04,Lifestyle,Used,45.736,686.04,7,4802.28,non-vip
1109,USER_1447,남,California,8,105,10,476.92,Apparel,Clicked,47.692,476.92,8,3815.36,non-vip
1110,USER_0401,남,Chicago,49,127,18,518.37,Apparel,Clicked,28.798333333333332,518.37,7,3628.59,non-vip
1111,USER_0432,남,California,18,127,11,1154.55,Nest-USA,Clicked,104.9590909090909,1154.55,7,8081.849999999999,non-vip
1112,USER_0767,여,California,34,127,9,678.16,Apparel,Clicked,75.35111111111111,678.16,7,4747.12,non-vip
1113,USER_0967,남,California,35,127,14,281.55,Apparel,Used,20.110714285714288,281.55,7,1970.8500000000001,non-vip
1114,USER_0652,남,Chicago,36,62,74,4783.86,Apparel,Clicked,64.64675675675676,4783.860000000001,9,43054.740000000005,잠재적vip
1115,USER_0983,남,Washington DC,18,97,60,6311.77,Apparel,Clicked,105.19616666666667,6311.77,8,50494.16,잠재적vip
1116,USER_0781,여,New Jersey,15,126,1,35.66,Apparel,Clicked,35.66,35.66,7,249.61999999999998,non-vip
1117,USER_0321,남,Chicago,20,126,9,572.82,Nest-USA,Clicked,63.646666666666675,572.82,7,4009.7400000000002,non-vip
1118,USER_0249,여,California,25,110,40,2338.85,Apparel,Clicked,58.47125,2338.85,7,16371.949999999999,non-vip
1119,USER_0826,남,New York,20,25,45,5481.95,Apparel,Clicked,121.82111111111111,5481.95,10,54819.5,vip
1120,USER_1001,여,California,37,124,6,145.72,Lifestyle,Used,24.286666666666665,145.72,7,1020.04,non-vip
1121,USER_0043,여,New York,26,124,43,2921.59,Apparel,Clicked,67.9439534883721,2921.5900000000006,7,20451.130000000005,non-vip
1122,USER_0090,여,California,43,124,10,302.82,Apparel,Clicked,30.282,302.82,7,2119.74,non-vip
1123,USER_0275,여,Chicago,26,124,35,3298.85,Apparel,Clicked,94.25285714285714,3298.85,7,23091.95,non-vip
1124,USER_0814,여,New Jersey,8,124,20,964.78,Apparel,Clicked,48.239,964.78,7,6753.46,non-vip
1125,USER_0059,여,Chicago,8,70,39,1775.03,Apparel,Clicked,45.51358974358974,1775.03,9,15975.27,non-vip
1126,USER_0710,남,Washington DC,41,71,25,738.31,Apparel,Clicked,29.5324,738.31,9,6644.789999999999,non-vip
1127,USER_0445,남,California,37,88,21,1840.58,Apparel,Clicked,87.64666666666666,1840.58,8,14724.64,non-vip
1128,USER_1429,여,California,49,123,39,2831.97,Apparel,Clicked,72.61461538461538,2831.97,7,19823.789999999997,non-vip
1129,USER_0664,남,Chicago,10,122,64,4016.39,Apparel,Clicked,62.75609375,4016.39,7,28114.73,non-vip
1130,USER_0489,여,California,22,121,76,4706.77,Apparel,Clicked,61.93118421052632,4706.77,7,32947.39,non-vip
1131,USER_0984,남,Chicago,40,118,14,811.5,Apparel,Clicked,57.964285714285715,811.5,7,5680.5,non-vip
1132,USER_0945,여,California,28,118,25,1689.27,Office,Clicked,67.5708,1689.2700000000002,7,11824.890000000001,non-vip
1133,USER_0354,남,New Jersey,17,118,36,3188.46,Nest-USA,Clicked,88.56833333333333,3188.46,7,22319.22,non-vip
1134,USER_0157,남,California,45,118,2,28.35,Lifestyle,Clicked,14.175,28.35,7,198.45000000000002,non-vip
1135,USER_1031,여,Chicago,4,118,1,8.09,Office,Clicked,8.09,8.09,7,56.629999999999995,non-vip
1136,USER_0335,남,Chicago,42,117,26,1325.2,Apparel,Clicked,50.96923076923077,1325.2,7,9276.4,non-vip
1137,USER_0194,남,New Jersey,15,117,9,210.86,Apparel,Clicked,23.428888888888892,210.86,7,1476.02,non-vip
1138,USER_0191,남,Chicago,45,117,40,2998.8,Apparel,Clicked,74.97,2998.8,7,20991.600000000002,non-vip
1139,USER_1419,여,Chicago,10,117,77,5240.37,Apparel,Used,68.05675324675325,5240.37,7,36682.59,non-vip
1140,USER_0325,남,Chicago,21,117,38,1136.53,Bags,Clicked,29.908684210526314,1136.53,7,7955.71,non-vip
1141,USER_1093,남,New York,31,116,19,1588.08,Lifestyle,Clicked,83.58315789473684,1588.08,7,11116.56,non-vip
1142,USER_1151,남,Chicago,7,116,23,3377.48,Apparel,Clicked,146.84695652173914,3377.4800000000005,7,23642.360000000004,non-vip
1143,USER_1294,남,New York,21,116,100,6909.8,Apparel,Used,69.098,6909.8,7,48368.6,non-vip
1144,USER_0824,남,New York,24,116,53,2294.93,Apparel,Clicked,43.30056603773585,2294.93,7,16064.509999999998,non-vip
1145,USER_0077,여,California,30,28,67,5251.98,Apparel,Clicked,78.38776119402985,5251.98,10,52519.799999999996,vip
1146,USER_0651,남,New Jersey,17,115,16,951.45,Apparel,Clicked,59.465625,951.45,7,6660.150000000001,non-vip
1147,USER_0011,남,Chicago,31,115,19,832.0,Apparel,Clicked,43.78947368421053,832.0,7,5824.0,non-vip
1148,USER_0302,여,California,44,115,5,59.84,Drinkware,Used,11.968,59.84,7,418.88,non-vip
1149,USER_0829,남,Chicago,12,41,48,3541.57,Apparel,Clicked,73.78270833333333,3541.5699999999997,9,31874.129999999997,non-vip
1150,USER_0738,여,California,28,114,1,50.0,Apparel,Clicked,50.0,50.0,7,350.0,non-vip
1151,USER_0091,남,California,4,114,23,1683.28,Apparel,Clicked,73.18608695652173,1683.28,7,11782.96,non-vip
1152,USER_0731,남,California,40,113,61,6645.3,Apparel,Clicked,108.93934426229508,6645.3,7,46517.1,non-vip
1153,USER_1401,여,Chicago,45,112,13,1742.06,Nest-USA,Clicked,134.0046153846154,1742.0600000000002,7,12194.420000000002,non-vip
1154,USER_0134,남,California,24,112,11,652.74,Lifestyle,Clicked,59.34,652.74,7,4569.18,non-vip
1155,USER_0178,여,Chicago,45,66,36,2465.17,Apparel,Clicked,68.47694444444444,2465.17,9,22186.53,non-vip
1156,USER_0429,남,California,25,112,3,131.47,Apparel,Clicked,43.82333333333333,131.47,7,920.29,non-vip
1157,USER_0467,남,New York,21,111,8,853.79,Nest-USA,Clicked,106.72375,853.79,7,5976.53,non-vip
1158,USER_1329,여,Chicago,30,70,18,1148.6,Apparel,Clicked,63.8111111111111,1148.6,9,10337.4,non-vip
1159,USER_0389,여,Washington DC,21,88,3,2674.43,Apparel,Clicked,891.4766666666666,2674.43,8,21395.44,non-vip
1160,USER_0574,남,Chicago,2,110,62,5332.35,Apparel,Used,86.00564516129033,5332.35,7,37326.450000000004,non-vip
1161,USER_0374,남,New York,45,109,28,2445.45,Nest-USA,Clicked,87.33749999999999,2445.45,8,19563.6,non-vip
1162,USER_1451,여,California,37,109,43,2893.66,Apparel,Clicked,67.29441860465116,2893.66,8,23149.28,non-vip
1163,USER_0479,남,New Jersey,22,109,3,424.84,Nest-USA,Used,141.61333333333332,424.8399999999999,8,3398.7199999999993,non-vip
